Unnamed: 0,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|G|-3.0|3.0|200","AccelY|G|-3.0|3.0|200","AccelZ|G|-3.0|3.0|200","Yaw|Deg/Sec|-120|120|200","Pitch|Deg/Sec|-120|120|200","Roll|Deg/Sec|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50",Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,"Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
30630,64043,1714855146185,1.38,1.72,13.15,-0.15,-0.24,0.87,29.0,-4.0,-1.0,0.28,0,116,0.0,39.674248,-77.417839,3.1,1142.8,9.0,3.0,1.6
30650,64083,1714855146225,1.39,1.74,,-0.13,-0.22,1.03,27.0,1.0,0.0,0.25,0,116,0.0,39.674248,-77.417839,3.17,1142.9,9.0,3.0,1.6
30670,64123,1714855146265,1.39,1.74,,-0.36,-0.22,1.11,29.0,6.0,2.0,0.42,0,116,0.0,39.674248,-77.417839,3.16,1142.9,9.0,3.0,1.6
30690,64163,1714855146305,1.4,1.75,,-0.4,-0.19,1.08,29.0,-1.0,-1.0,0.44,0,116,0.0,39.674248,-77.417839,3.3,1142.9,9.0,3.0,1.6
30710,64203,1714855146345,1.39,1.74,,-0.22,-0.02,0.88,26.0,-1.0,-2.0,0.22,0,116,0.0,39.674248,-77.417839,2.94,1142.9,9.0,3.0,1.6
30730,64243,1714855146385,1.39,1.74,,-0.05,0.02,0.9,24.0,-3.0,-3.0,0.05,0,16,0.0,39.674248,-77.417839,3.02,1143.0,9.0,3.0,1.6
30750,64283,1714855146425,1.34,1.69,,-0.05,-0.07,1.04,25.0,0.0,-3.0,0.09,0,116,0.0,39.674248,-77.417839,3.15,1143.0,9.0,3.0,1.6
30770,64323,1714855146461,1.4,1.74,,-0.01,-0.05,1.17,25.0,5.0,1.0,0.05,0,112,0.0,39.674248,-77.417839,3.26,1143.0,9.0,3.0,1.6
30790,64363,1714855146505,1.4,1.74,,-0.06,-0.02,0.99,26.0,-1.0,1.0,0.06,0,112,0.0,39.674248,-77.417839,3.2,1143.1,9.0,3.0,1.6
30810,64403,1714855146545,1.38,1.72,,-0.11,-0.03,1.07,22.0,-2.0,0.0,0.12,0,128,0.0,39.674248,-77.417847,3.18,1143.1,9.0,3.0,1.6
30830,64443,1714855146585,1.35,1.69,,-0.0,-0.06,0.99,19.0,-2.0,2.0,0.06,0,56,0.0,39.674248,-77.417847,3.08,1143.2,9.0,3.0,1.6
30850,64483,1714855146624,1.36,1.7,,0.03,-0.13,0.72,21.0,-7.0,1.0,0.13,0,108,0.0,39.674248,-77.417847,2.58,1143.2,9.0,3.0,1.6
30870,64523,1714855146664,1.4,1.75,,0.02,-0.05,0.78,22.0,-2.0,-1.0,0.05,0,128,0.0,39.674248,-77.417847,3.09,1143.2,9.0,3.0,1.6
30890,64563,1714855146704,1.41,1.75,,0.08,0.09,1.02,23.0,-4.0,-4.0,0.12,0,112,0.0,39.674248,-77.417847,2.6,1143.3,9.0,3.0,1.6
30910,64603,1714855146744,1.4,1.75,,-0.04,0.01,0.97,26.0,-1.0,-5.0,0.04,0,116,0.0,39.674248,-77.417847,3.14,1143.3,9.0,3.0,1.6
30930,64643,1714855146784,1.4,1.75,,-0.3,0.01,0.97,26.0,1.0,-5.0,0.3,0,112,0.0,39.674248,-77.417847,2.55,1143.3,9.0,3.0,1.6
30950,64683,1714855146824,1.4,1.74,,-0.14,0.09,0.84,24.0,-7.0,-6.0,0.16,0,112,0.0,39.674248,-77.417847,2.68,1143.3,9.0,3.0,1.6
30970,64723,1714855146864,1.39,1.74,,0.0,-0.03,1.08,21.0,-9.0,-3.0,0.03,0,112,0.0,39.674248,-77.417847,2.93,1143.3,9.0,3.0,1.6
30990,64763,1714855146905,1.37,1.72,,-0.01,-0.28,1.03,22.0,-5.0,-1.0,0.28,0,112,0.0,39.674248,-77.417847,3.1,1143.3,9.0,3.0,1.6
31010,64803,1714855146944,1.4,1.75,,-0.11,-0.1,0.89,25.0,-2.0,0.0,0.15,0,108,0.0,39.674248,-77.417847,3.0,1143.3,9.0,3.0,1.6
31030,64843,1714855146984,1.39,1.74,,-0.15,-0.04,1.0,26.0,-2.0,-4.0,0.15,0,108,0.0,39.674248,-77.417854,2.71,1143.3,9.0,3.0,1.6
31050,64883,1714855147020,1.34,1.69,,-0.29,-0.16,1.07,24.0,1.0,-3.0,0.33,0,108,0.0,39.674248,-77.417854,2.83,1143.4,9.0,3.0,1.6
31070,64923,1714855147064,1.35,1.7,,-0.22,-0.13,1.12,20.0,-1.0,3.0,0.26,0,36,0.0,39.674248,-77.417854,2.74,1143.4,9.0,3.0,1.6
31090,64963,1714855147104,1.37,1.72,,-0.02,-0.07,1.0,20.0,-7.0,4.0,0.08,0,112,0.0,39.674248,-77.417854,2.95,1143.4,9.0,3.0,1.6
31110,65003,1714855147144,1.4,1.74,,0.27,-0.02,0.99,19.0,-6.0,5.0,0.27,0,120,0.0,39.674248,-77.417854,2.52,1143.4,9.0,3.0,1.6
31130,65043,1714855147184,1.38,1.73,13.13,0.21,0.11,1.01,17.0,7.0,4.0,0.23,0,116,0.0,39.674248,-77.417854,2.71,1143.5,9.0,3.0,1.6
31150,65083,1714855147225,1.35,1.7,,-0.02,-0.07,0.98,20.0,9.0,2.0,0.07,0,112,0.0,39.674248,-77.417854,2.53,1143.5,9.0,3.0,1.6
31170,65123,1714855147264,1.38,1.73,,-0.16,-0.08,0.87,27.0,4.0,2.0,0.18,0,116,0.0,39.674248,-77.417854,2.26,1143.6,9.0,3.0,1.6
31190,65163,1714855147304,1.35,1.7,,-0.18,0.13,0.76,25.0,4.0,4.0,0.22,0,112,0.0,39.674248,-77.417854,2.54,1143.7,9.0,3.0,1.6
31210,65203,1714855147344,1.37,1.72,,0.01,0.19,0.81,21.0,-9.0,3.0,0.19,0,112,0.0,39.674248,-77.417854,2.27,1143.7,9.0,3.0,1.6
31230,65243,1714855147384,1.35,1.71,,-0.04,0.09,0.95,17.0,-2.0,1.0,0.1,0,116,0.0,39.674248,-77.417854,2.67,1143.7,9.0,3.0,1.6
31250,65283,1714855147422,1.35,1.72,,-0.08,-0.06,0.91,22.0,3.0,3.0,0.1,0,116,0.0,39.674248,-77.417854,2.51,1143.8,9.0,3.0,1.6
31270,65323,1714855147464,1.33,1.7,,-0.12,0.04,1.1,19.0,1.0,5.0,0.13,0,56,0.0,39.674248,-77.417854,2.66,1143.8,9.0,3.0,1.6
31290,65363,1714855147504,1.37,1.74,,-0.21,0.01,1.16,20.0,2.0,2.0,0.21,0,124,0.0,39.674248,-77.417854,2.57,1143.8,9.0,3.0,1.6
31310,65403,1714855147545,1.35,1.74,,-0.23,-0.04,1.16,20.0,3.0,1.0,0.23,0,108,0.0,39.674248,-77.417854,2.46,1143.8,9.0,3.0,1.6
31330,65443,1714855147584,1.38,1.75,,-0.1,-0.08,0.89,22.0,-2.0,-1.0,0.13,0,120,0.0,39.674248,-77.417854,2.42,1143.8,9.0,3.0,1.6
31350,65483,1714855147623,1.35,1.72,,0.24,0.14,0.82,25.0,-4.0,-4.0,0.28,0,120,0.0,39.674248,-77.417854,2.19,1143.8,9.0,3.0,1.6
31370,65523,1714855147663,1.37,1.74,,-0.06,0.06,0.66,26.0,5.0,-2.0,0.09,0,120,0.0,39.674248,-77.417854,2.51,1143.8,9.0,3.0,1.6
31390,65563,1714855147703,1.37,1.74,,-0.37,0.11,1.0,28.0,9.0,-3.0,0.39,0,116,0.0,39.674248,-77.417854,2.5,1143.8,9.0,3.0,1.6
31410,65603,1714855147743,1.33,1.7,,-0.42,0.08,0.94,26.0,-3.0,-5.0,0.43,0,116,0.0,39.674248,-77.417854,2.45,1143.7,9.0,3.0,1.6
31430,65643,1714855147783,1.37,1.74,,-0.55,-0.05,1.15,24.0,-6.0,-9.0,0.56,0,116,0.0,39.674248,-77.417854,2.43,1143.7,9.0,3.0,1.6
31450,65683,1714855147823,1.36,1.73,,-0.21,-0.11,0.89,19.0,1.0,-7.0,0.23,0,116,0.0,39.674248,-77.417854,2.78,1143.7,9.0,3.0,1.6
31470,65723,1714855147865,1.36,1.74,,-0.14,-0.17,0.86,23.0,-5.0,0.0,0.22,0,36,0.0,39.674252,-77.417854,2.94,1143.7,9.0,3.0,1.6
31490,65763,1714855147903,1.35,1.72,,-0.03,-0.07,0.92,23.0,-11.0,3.0,0.08,0,20,0.0,39.674252,-77.417862,2.93,1143.7,9.0,3.0,1.6
31510,65803,1714855147945,1.32,1.69,,-0.01,-0.02,1.18,21.0,-5.0,-1.0,0.02,0,20,0.0,39.674252,-77.417862,2.86,1143.8,9.0,3.0,1.6
31530,65843,1714855147985,1.33,1.7,,-0.1,-0.17,1.17,24.0,1.0,1.0,0.2,0,20,0.0,39.674252,-77.417862,3.01,1143.8,9.0,3.0,1.6
31550,65883,1714855148019,1.33,1.7,,-0.33,-0.02,1.02,27.0,-5.0,-1.0,0.33,0,20,0.0,39.674252,-77.417862,3.0,1143.9,9.0,3.0,1.6
31570,65923,1714855148065,1.32,1.7,,-0.21,0.06,1.08,24.0,-6.0,-3.0,0.22,0,20,0.0,39.674252,-77.417862,2.88,1143.9,9.0,3.0,1.6
31590,65963,1714855148105,1.37,1.74,,-0.1,-0.02,0.85,22.0,1.0,-1.0,0.1,0,20,0.0,39.674252,-77.417862,2.93,1143.9,9.0,3.0,1.6
31610,66003,1714855148145,1.32,1.7,,-0.09,0.07,0.68,26.0,-7.0,-1.0,0.11,0,20,0.0,39.674252,-77.417862,2.76,1144.0,9.0,3.0,1.6
31630,66043,1714855148185,1.32,1.7,13.15,0.03,0.11,0.81,25.0,-8.0,-4.0,0.12,0,112,0.0,39.674252,-77.417862,2.81,1144.0,9.0,3.0,1.6
31650,66083,1714855148225,1.36,1.74,,0.03,0.02,1.13,22.0,-3.0,1.0,0.03,0,12,0.0,39.674252,-77.417862,3.09,1144.0,9.0,3.0,1.6
31670,66123,1714855148265,1.37,1.73,,-0.07,-0.03,1.22,23.0,7.0,4.0,0.07,0,12,0.0,39.674252,-77.417862,3.25,1144.1,9.0,3.0,1.6
31690,66163,1714855148305,1.34,1.71,,-0.13,-0.09,1.01,24.0,-2.0,1.0,0.16,0,12,0.0,39.674252,-77.417862,3.03,1144.1,9.0,3.0,1.6
31710,66203,1714855148345,1.38,1.75,,-0.19,-0.09,1.1,24.0,-6.0,0.0,0.21,0,112,0.0,39.674252,-77.417862,2.95,1144.1,9.0,3.0,1.6
31730,66243,1714855148385,1.33,1.7,,-0.16,-0.03,0.91,22.0,1.0,5.0,0.16,0,112,0.0,39.674252,-77.41787,2.76,1144.1,9.0,3.0,1.6
31750,66283,1714855148425,1.33,1.7,,-0.14,0.13,0.67,23.0,-10.0,-1.0,0.2,0,112,0.0,39.674252,-77.41787,2.97,1144.2,9.0,3.0,1.6
31770,66323,1714855148465,1.35,1.72,,-0.1,0.18,0.93,21.0,-13.0,-6.0,0.2,0,28,0.0,39.674252,-77.41787,2.78,1144.2,9.0,3.0,1.6
31790,66363,1714855148505,1.36,1.74,,-0.17,-0.1,0.88,22.0,0.0,-2.0,0.2,0,36,0.0,39.674252,-77.41787,2.79,1144.3,9.0,3.0,1.6
31810,66403,1714855148545,1.37,1.74,,0.01,-0.05,0.98,28.0,-6.0,-2.0,0.05,0,116,0.0,39.674252,-77.41787,3.16,1144.4,9.0,3.0,1.6
31830,66443,1714855148585,1.33,1.71,,-0.08,0.11,1.2,28.0,-2.0,0.0,0.14,0,104,0.0,39.674252,-77.41787,3.18,1144.4,9.0,3.0,1.6
31850,66483,1714855148624,1.29,1.67,,-0.08,0.12,1.25,25.0,2.0,-1.0,0.14,0,104,0.0,39.674252,-77.41787,3.14,1144.5,9.0,3.0,1.6
31870,66523,1714855148664,1.36,1.73,,-0.04,-0.05,1.04,24.0,-3.0,-1.0,0.07,0,104,0.0,39.674255,-77.41787,3.13,1144.5,9.0,3.0,1.6
31890,66563,1714855148704,1.33,1.71,,0.0,-0.03,1.01,24.0,1.0,0.0,0.03,0,104,0.0,39.674255,-77.41787,2.89,1144.6,9.0,3.0,1.6
31910,66603,1714855148744,1.37,1.75,,0.03,-0.17,0.81,26.0,-4.0,-2.0,0.17,0,104,0.0,39.674255,-77.41787,3.14,1144.7,9.0,3.0,1.6
31930,66643,1714855148784,1.32,1.71,,0.02,-0.02,0.93,27.0,-2.0,2.0,0.03,0,104,0.0,39.674255,-77.41787,2.85,1144.8,9.0,3.0,1.6
31950,66683,1714855148825,1.32,1.7,,-0.13,0.07,0.95,28.0,2.0,3.0,0.14,0,104,0.0,39.674255,-77.41787,2.98,1144.8,9.0,3.0,1.6
31970,66723,1714855148864,1.37,1.75,,-0.3,0.15,1.1,27.0,6.0,-4.0,0.34,0,108,0.0,39.674255,-77.41787,2.91,1144.8,9.0,3.0,1.6
31990,66763,1714855148904,1.36,1.75,,-0.25,0.04,1.01,25.0,5.0,-8.0,0.26,0,12,0.0,39.674255,-77.41787,2.73,1144.9,9.0,3.0,1.6
32010,66803,1714855148944,1.36,1.74,,-0.21,-0.08,1.17,26.0,1.0,0.0,0.22,0,96,0.0,39.674255,-77.41787,2.64,1144.9,9.0,3.0,1.6
32030,66843,1714855148984,1.37,1.74,,-0.15,-0.03,1.15,27.0,-2.0,1.0,0.15,0,96,0.0,39.674259,-77.41787,3.29,1145.0,9.0,3.0,1.6
32050,66883,1714855149020,1.38,1.75,,-0.12,0.05,1.1,26.0,1.0,2.0,0.13,0,96,0.0,39.674259,-77.41787,3.05,1145.1,9.0,3.0,1.6
32070,66923,1714855149064,1.38,1.76,,0.02,0.13,1.07,24.0,-2.0,1.0,0.14,0,96,0.0,39.674259,-77.41787,3.25,1145.1,9.0,3.0,1.6
32090,66963,1714855149104,1.32,1.71,,0.09,0.12,0.93,23.0,10.0,-2.0,0.14,0,96,0.0,39.674259,-77.41787,3.03,1145.2,9.0,3.0,1.6
32110,67003,1714855149145,1.37,1.77,,0.11,0.04,0.81,23.0,7.0,-2.0,0.12,0,96,0.0,39.674259,-77.41787,3.07,1145.3,9.0,3.0,1.6
32130,67043,1714855149184,1.34,1.73,13.13,0.04,0.06,0.69,25.0,1.0,4.0,0.08,0,96,0.0,39.674259,-77.41787,2.88,1145.3,9.0,3.0,1.6
32150,67083,1714855149224,1.37,1.76,,-0.02,0.16,0.99,23.0,-2.0,2.0,0.17,0,96,0.0,39.674259,-77.41787,2.97,1145.4,9.0,3.0,1.6
32170,67123,1714855149264,1.37,1.77,,0.08,0.14,0.88,23.0,-3.0,-3.0,0.16,0,96,0.0,39.674263,-77.41787,3.09,1145.4,9.0,3.0,1.6
32190,67163,1714855149304,1.35,1.75,,0.09,0.18,1.02,20.0,1.0,-2.0,0.2,0,96,0.0,39.674263,-77.417877,2.97,1145.5,9.0,3.0,1.6
32210,67203,1714855149344,1.35,1.74,,0.21,0.01,0.76,22.0,-5.0,-4.0,0.21,0,96,0.0,39.674263,-77.417877,2.89,1145.5,9.0,3.0,1.6
32230,67243,1714855149384,1.34,1.74,,0.04,0.07,0.96,22.0,1.0,-3.0,0.08,0,96,0.0,39.674263,-77.417877,2.72,1145.6,9.0,3.0,1.6
32250,67283,1714855149424,1.36,1.77,,0.13,0.05,0.76,22.0,1.0,-3.0,0.14,0,96,0.0,39.674263,-77.417877,2.59,1145.7,9.0,3.0,1.6
32270,67323,1714855149465,1.34,1.74,,0.1,0.13,0.91,21.0,2.0,-2.0,0.16,0,96,0.0,39.674263,-77.417877,2.58,1145.7,9.0,3.0,1.6
32290,67363,1714855149504,1.34,1.74,,0.08,0.15,0.89,20.0,1.0,0.0,0.16,0,96,0.0,39.674267,-77.417877,2.46,1145.8,9.0,3.0,1.6
32310,67403,1714855149544,1.32,1.72,,0.12,0.19,1.01,18.0,-2.0,-2.0,0.22,0,96,0.0,39.674267,-77.417877,2.37,1145.9,9.0,3.0,1.6
32330,67443,1714855149583,1.32,1.72,,0.03,0.1,1.09,17.0,3.0,1.0,0.11,0,96,0.0,39.674267,-77.417877,2.37,1145.9,9.0,3.0,1.6
32350,67483,1714855149623,1.37,1.77,,0.06,0.12,1.0,17.0,-1.0,-1.0,0.13,0,96,0.0,39.674267,-77.417877,2.34,1146.0,9.0,3.0,1.6
32370,67523,1714855149663,1.34,1.75,,-0.06,0.15,1.07,18.0,0.0,-2.0,0.17,0,92,0.0,39.674267,-77.417877,2.41,1146.1,9.0,3.0,1.6
32390,67563,1714855149703,1.38,1.78,,-0.18,0.08,1.01,16.0,4.0,-2.0,0.19,0,4,0.0,39.674267,-77.417877,2.07,1146.2,9.0,3.0,1.6
32410,67603,1714855149743,1.36,1.77,,-0.08,0.11,0.94,15.0,-1.0,-2.0,0.13,0,4,0.0,39.674267,-77.417877,1.88,1146.2,9.0,3.0,1.6
32430,67643,1714855149785,1.37,1.78,,0.0,0.1,1.15,13.0,-5.0,1.0,0.1,0,4,0.0,39.674267,-77.417877,1.97,1146.2,9.0,3.0,1.6
32450,67683,1714855149823,1.36,1.75,,-0.0,0.04,1.02,11.0,-3.0,2.0,0.04,0,108,0.0,39.674267,-77.417877,2.02,1146.2,9.0,3.0,1.6
32470,67723,1714855149863,1.37,1.78,,0.12,-0.04,0.92,11.0,-1.0,0.0,0.13,0,24,0.0,39.674271,-77.417877,1.57,1146.2,9.0,3.0,1.6
32490,67763,1714855149903,1.38,1.78,,0.09,0.12,0.95,12.0,4.0,3.0,0.15,0,112,0.0,39.674271,-77.417877,1.5,1146.3,9.0,3.0,1.6
32510,67803,1714855149943,1.38,1.79,,-0.02,0.16,0.9,14.0,3.0,3.0,0.16,0,116,0.0,39.674271,-77.417877,1.62,1146.3,9.0,3.0,1.6
32530,67843,1714855149985,1.37,1.78,,-0.2,0.18,0.94,13.0,2.0,1.0,0.27,0,116,0.0,39.674271,-77.417877,1.38,1146.3,9.0,3.0,1.6
32550,67883,1714855150019,1.33,1.75,,-0.1,0.28,1.01,11.0,-1.0,1.0,0.3,0,116,0.0,39.674271,-77.417877,1.19,1146.3,9.0,3.0,1.6
32570,67923,1714855150063,1.37,1.78,,-0.06,0.23,1.09,9.0,-5.0,0.0,0.24,0,120,0.0,39.674271,-77.417877,1.27,1146.3,9.0,3.0,1.6
32590,67963,1714855150105,1.35,1.76,,-0.1,0.13,1.09,9.0,2.0,-3.0,0.17,0,116,0.0,39.674271,-77.417877,1.27,1146.4,9.0,3.0,1.6
32610,68003,1714855150143,1.37,1.79,,-0.05,0.08,0.96,11.0,0.0,-2.0,0.1,0,124,0.0,39.674271,-77.417877,1.28,1146.4,9.0,3.0,1.6
32630,68043,1714855150185,1.35,1.77,13.15,-0.07,0.11,1.1,11.0,3.0,-1.0,0.13,0,124,0.0,39.674271,-77.417877,1.27,1146.4,9.0,3.0,1.6
32650,68083,1714855150225,1.37,1.8,,-0.01,0.11,0.89,12.0,-5.0,-5.0,0.11,0,124,0.0,39.674271,-77.417877,1.2,1146.4,9.0,3.0,1.6
32670,68123,1714855150265,1.37,1.78,,-0.03,-0.02,0.9,12.0,3.0,-4.0,0.04,0,124,0.0,39.674271,-77.417877,1.29,1146.5,9.0,3.0,1.6
32690,68163,1714855150305,1.37,1.78,,-0.1,0.07,0.92,14.0,-3.0,-4.0,0.12,0,60,0.0,39.674271,-77.417877,1.16,1146.5,9.0,3.0,1.6
32710,68203,1714855150343,1.32,1.73,,-0.16,0.11,1.08,13.0,-2.0,-1.0,0.19,0,124,0.0,39.674271,-77.417877,1.57,1146.5,9.0,3.0,1.6
32730,68243,1714855150385,1.33,1.74,,-0.06,0.12,1.09,12.0,-4.0,-2.0,0.14,0,120,0.0,39.674271,-77.417877,1.5,1146.6,9.0,3.0,1.6
32750,68283,1714855150425,1.37,1.78,,0.01,-0.01,0.93,12.0,3.0,-2.0,0.01,0,120,0.0,39.674271,-77.417877,1.26,1146.6,9.0,3.0,1.6
32770,68323,1714855150465,1.37,1.78,,-0.14,0.08,1.03,13.0,5.0,-1.0,0.16,0,124,0.0,39.674271,-77.417877,1.1,1146.6,9.0,3.0,1.6
32790,68363,1714855150505,1.37,1.78,,-0.2,-0.0,0.86,14.0,-1.0,-1.0,0.2,0,120,0.0,39.674271,-77.417877,1.25,1146.6,9.0,3.0,1.6
32810,68403,1714855150545,1.32,1.73,,-0.11,0.13,1.0,13.0,-4.0,0.0,0.17,0,120,0.0,39.674271,-77.417877,1.51,1146.7,9.0,3.0,1.6
32830,68443,1714855150584,1.33,1.74,,0.04,0.19,0.98,11.0,-7.0,0.0,0.19,0,120,0.0,39.674271,-77.417877,1.48,1146.7,9.0,3.0,1.6
32850,68483,1714855150624,1.37,1.78,,0.09,0.06,1.04,10.0,0.0,-1.0,0.11,0,120,0.0,39.674271,-77.417877,1.5,1146.6,9.0,3.0,1.6
32870,68523,1714855150664,1.34,1.75,,-0.05,-0.01,1.0,14.0,1.0,-1.0,0.05,0,120,0.0,39.674271,-77.417877,1.49,1146.6,9.0,3.0,1.6
32890,68563,1714855150704,1.33,1.74,,-0.23,-0.04,1.05,15.0,5.0,1.0,0.23,0,120,0.0,39.674271,-77.417877,1.6,1146.7,9.0,3.0,1.6
32910,68603,1714855150745,1.33,1.74,,-0.11,0.07,0.89,16.0,-4.0,-1.0,0.13,0,120,0.0,39.674271,-77.417877,1.33,1146.7,9.0,3.0,1.6
32930,68643,1714855150784,1.34,1.75,,-0.04,0.1,0.95,15.0,-2.0,0.0,0.11,0,120,0.0,39.674271,-77.417877,1.46,1146.8,9.0,3.0,1.6
32950,68683,1714855150824,1.36,1.78,,-0.05,0.11,1.0,15.0,-2.0,1.0,0.12,0,120,0.0,39.674271,-77.417877,1.7,1146.8,9.0,3.0,1.6
32970,68723,1714855150864,1.32,1.73,,-0.15,0.05,1.17,15.0,-3.0,0.0,0.16,0,120,0.0,39.674271,-77.417877,1.88,1146.8,9.0,3.0,1.6
32990,68763,1714855150904,1.37,1.78,,-0.05,0.12,1.15,13.0,2.0,0.0,0.13,0,120,0.0,39.674271,-77.417877,1.57,1146.8,9.0,3.0,1.6
33010,68803,1714855150944,1.37,1.79,,0.02,-0.02,0.83,15.0,-3.0,-2.0,0.03,0,120,0.0,39.674274,-77.417877,1.85,1146.8,9.0,3.0,1.6
33030,68843,1714855150984,1.35,1.76,,0.08,-0.05,0.8,17.0,0.0,-2.0,0.1,0,120,0.0,39.674274,-77.417877,1.8,1146.8,9.0,3.0,1.6
33050,68883,1714855151018,1.32,1.73,,-0.03,0.04,1.08,17.0,0.0,0.0,0.05,0,116,0.0,39.674274,-77.417877,1.55,1146.8,9.0,3.0,1.6
33070,68923,1714855151065,1.33,1.74,,-0.28,-0.02,1.18,18.0,-1.0,-1.0,0.28,0,40,0.0,39.674274,-77.417877,1.63,1146.7,9.0,3.0,1.6
33090,68963,1714855151102,1.33,1.73,,-0.11,0.01,1.0,16.0,1.0,1.0,0.12,0,116,0.0,39.674274,-77.417877,1.76,1146.7,9.0,3.0,1.6
33110,69003,1714855151142,1.34,1.76,,-0.09,0.11,0.91,18.0,-4.0,1.0,0.14,0,60,0.0,39.674274,-77.417877,2.06,1146.7,9.0,3.0,1.6
33130,69043,1714855151184,1.34,1.76,13.09,0.06,0.08,0.78,18.0,-5.0,-3.0,0.1,0,60,0.0,39.674274,-77.417877,1.87,1146.7,9.0,3.0,1.6
33150,69083,1714855151224,1.37,1.78,,0.04,0.15,1.0,17.0,-5.0,-2.0,0.16,0,60,0.0,39.674274,-77.417877,1.96,1146.7,9.0,3.0,1.6
33170,69123,1714855151264,1.32,1.74,,-0.12,0.06,1.1,17.0,-2.0,-4.0,0.13,0,60,0.0,39.674274,-77.417877,2.08,1146.7,9.0,3.0,1.6
33190,69163,1714855151304,1.35,1.75,,-0.12,-0.0,1.17,17.0,4.0,-3.0,0.12,0,28,0.0,39.674274,-77.417877,1.96,1146.7,9.0,3.0,1.6
33210,69203,1714855151344,1.35,1.76,,-0.06,-0.08,0.85,19.0,-3.0,-4.0,0.1,0,120,0.0,39.674278,-77.417877,2.2,1146.7,9.0,3.0,1.6
33230,69243,1714855151385,1.37,1.78,,0.04,-0.05,0.8,20.0,-1.0,-3.0,0.06,0,120,0.0,39.674278,-77.417877,2.08,1146.7,9.0,3.0,1.6
33250,69283,1714855151424,1.36,1.78,,0.03,0.1,0.99,20.0,-4.0,-2.0,0.1,0,116,0.0,39.674278,-77.417877,2.23,1146.6,9.0,3.0,1.6
33270,69323,1714855151464,1.32,1.74,,-0.05,0.0,1.12,20.0,-4.0,-2.0,0.05,0,116,0.0,39.674278,-77.417877,2.33,1146.7,9.0,3.0,1.6
33290,69363,1714855151504,1.36,1.76,,-0.01,0.07,1.15,17.0,0.0,-1.0,0.08,0,120,0.0,39.674278,-77.417877,1.99,1146.7,9.0,3.0,1.6
33310,69403,1714855151544,1.33,1.75,,0.08,0.04,0.9,18.0,-5.0,0.0,0.09,0,120,0.0,39.674278,-77.417877,2.29,1146.7,9.0,3.0,1.6
33330,69443,1714855151584,1.33,1.75,,0.09,-0.0,0.93,19.0,2.0,0.0,0.09,0,116,0.0,39.674278,-77.417877,2.33,1146.7,9.0,3.0,1.6
33350,69483,1714855151623,1.31,1.73,,0.01,0.16,0.93,22.0,-4.0,-5.0,0.16,0,60,0.0,39.674278,-77.417877,2.46,1146.7,9.0,3.0,1.6
33370,69523,1714855151663,1.34,1.76,,-0.13,0.03,1.01,22.0,0.0,-6.0,0.14,0,116,0.0,39.674278,-77.417877,2.33,1146.7,9.0,3.0,1.6
33390,69563,1714855151705,1.35,1.75,,0.04,-0.0,1.05,20.0,-1.0,-3.0,0.04,0,116,0.0,39.674278,-77.417877,2.4,1146.7,9.0,3.0,1.6
33410,69603,1714855151743,1.35,1.77,,0.04,-0.06,1.04,23.0,1.0,-2.0,0.07,0,116,0.0,39.674282,-77.417877,2.63,1146.6,9.0,3.0,1.6
33430,69643,1714855151783,1.36,1.77,,0.11,-0.07,0.89,28.0,11.0,-5.0,0.13,0,116,0.0,39.674282,-77.417877,2.87,1146.7,9.0,3.0,1.6
33450,69683,1714855151823,1.35,1.76,,-0.12,0.06,0.85,27.0,9.0,-4.0,0.14,0,116,0.0,39.674282,-77.417877,2.28,1146.6,9.0,3.0,1.6
33470,69723,1714855151863,1.34,1.75,,-0.32,-0.03,0.99,26.0,-2.0,-4.0,0.32,0,116,0.0,39.674282,-77.417877,2.68,1146.6,9.0,3.0,1.6
33490,69763,1714855151903,1.36,1.77,,-0.29,0.06,1.09,23.0,0.0,-5.0,0.3,0,116,0.0,39.674282,-77.41787,2.81,1146.6,9.0,3.0,1.6
33510,69803,1714855151945,1.33,1.75,,-0.17,-0.03,1.03,23.0,-5.0,-7.0,0.17,0,116,0.0,39.674282,-77.41787,3.04,1146.6,9.0,3.0,1.6
33530,69843,1714855151985,1.36,1.77,,0.13,-0.16,1.12,24.0,-5.0,-4.0,0.21,0,116,0.0,39.674286,-77.41787,3.24,1146.7,9.0,3.0,1.6
33550,69883,1714855152021,1.37,1.77,,0.1,-0.08,0.82,27.0,1.0,3.0,0.13,0,116,0.0,39.674286,-77.41787,3.26,1146.7,9.0,3.0,1.6
33570,69923,1714855152065,1.37,1.78,,-0.01,0.05,0.88,27.0,-2.0,-2.0,0.05,0,116,0.0,39.674286,-77.41787,3.36,1146.7,9.0,3.0,1.6
