,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|200","AccelY|""G""|-3.0|3.0|200","AccelZ|""G""|-3.0|3.0|200","Yaw|""Deg/Sec""|-120|120|200","Pitch|""Deg/Sec""|-120|120|200","Roll|""Deg/Sec""|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50","Latitude|Degrees|-180.0|180.0|25","Longitude|Degrees|-180.0|180.0|25","Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
23452,49497,1714855131637,1.35,1.87,,,,,,,,,0,124,,,,,,,,
23453,49499,1714855131639,1.35,1.87,,,,,,,,,0,124,,,,,,,,
23454,49501,1714855131641,1.36,1.87,,,,,,,,,0,124,,,,,,,,
23455,49503,1714855131643,1.36,1.88,,-0.16,0.06,1.08,-12.0,3.0,1.0,0.18,0,124,0.0,,,,,,,
23456,49505,1714855131645,1.34,1.87,,,,,,,,,0,124,,,,,,,,
23457,49507,1714855131647,1.3,1.83,,,,,,,,,0,124,,,,,,,,
23458,49509,1714855131649,1.33,1.85,,,,,,,,,0,124,,,,,,,,
23459,49511,1714855131651,1.35,1.87,,,,,,,,,0,124,,,,,,,,
23460,49513,1714855131653,1.35,1.87,,-0.06,0.07,0.94,-11.0,-2.0,0.0,0.09,0,124,,,,,,,,
23461,49515,1714855131655,1.36,1.88,,,,,,,,,0,124,,,,,,,,
23462,49517,1714855131657,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23463,49519,1714855131659,1.31,1.82,,,,,,,,,0,124,,,,,,,,
23464,49521,1714855131661,1.33,1.84,,,,,,,,,0,124,,,,,,,,
23465,49523,1714855131663,1.36,1.87,,-0.1,0.06,0.96,-12.0,3.0,1.0,0.12,0,124,0.0,39.674316,-77.417809,1.31,1149.2,9.0,3.0,1.6
23466,49525,1714855131665,1.36,1.88,,,,,,,,,0,124,,,,,,,,
23467,49527,1714855131667,1.36,1.87,,,,,,,,,0,124,,,,,,,,
23468,49529,1714855131669,1.34,1.86,,,,,,,,,0,128,,,,,,,,
23469,49531,1714855131671,1.32,1.83,,,,,,,,,0,128,,,,,,,,
23470,49533,1714855131673,1.31,1.83,,-0.14,0.03,1.1,-12.0,3.0,0.0,0.14,0,128,,,,,,,,
23471,49535,1714855131675,1.33,1.85,,,,,,,,,0,128,,,,,,,,
23472,49537,1714855131677,1.35,1.87,,,,,,,,,0,128,,,,,,,,
23473,49539,1714855131679,1.36,1.87,,,,,,,,,0,128,,,,,,,,
23474,49541,1714855131681,1.36,1.88,,,,,,,,,0,128,,,,,,,,
23475,49543,1714855131683,1.36,1.87,,-0.1,0.02,0.89,-13.0,-2.0,0.0,0.1,0,128,0.0,,,,,,,
23476,49545,1714855131685,1.34,1.85,,,,,,,,,0,128,,,,,,,,
23477,49547,1714855131687,1.31,1.82,,,,,,,,,0,128,,,,,,,,
23478,49549,1714855131689,1.32,1.84,,,,,,,,,0,128,,,,,,,,
23479,49551,1714855131691,1.34,1.86,,,,,,,,,0,128,,,,,,,,
23480,49553,1714855131693,1.36,1.88,,-0.07,0.04,1.01,-13.0,5.0,1.0,0.08,0,128,,,,,,,,
23481,49555,1714855131695,1.36,1.88,,,,,,,,,0,128,,,,,,,,
23482,49557,1714855131697,1.36,1.87,,,,,,,,,0,128,,,,,,,,
23483,49559,1714855131699,1.34,1.85,,,,,,,,,0,128,,,,,,,,
23484,49561,1714855131701,1.31,1.82,,,,,,,,,0,120,,,,,,,,
23485,49563,1714855131703,1.33,1.85,,-0.28,-0.02,1.06,-12.0,3.0,1.0,0.28,0,120,0.0,39.674316,-77.417809,1.07,1149.2,9.0,3.0,1.6
23486,49565,1714855131705,1.36,1.87,,,,,,,,,0,120,,,,,,,,
23487,49567,1714855131707,1.36,1.88,,,,,,,,,0,120,,,,,,,,
23488,49569,1714855131709,1.36,1.88,,,,,,,,,0,120,,,,,,,,
23489,49571,1714855131711,1.36,1.87,,,,,,,,,0,120,,,,,,,,
23490,49573,1714855131713,1.34,1.87,,-0.01,-0.03,0.98,-13.0,-1.0,0.0,0.04,0,120,,,,,,,,
23491,49575,1714855131715,1.34,1.85,,,,,,,,,0,120,,,,,,,,
23492,49577,1714855131717,1.31,1.82,,,,,,,,,0,120,,,,,,,,
23493,49579,1714855131719,1.34,1.83,,,,,,,,,0,120,,,,,,,,
23494,49581,1714855131721,1.35,1.87,,,,,,,,,0,120,,,,,,,,
23495,49583,1714855131723,1.35,1.87,,-0.11,-0.02,0.84,-13.0,6.0,1.0,0.12,0,120,0.0,,,,,,,
23496,49585,1714855131725,1.36,1.87,,,,,,,,,0,120,,,,,,,,
23497,49587,1714855131727,1.35,1.87,,,,,,,,,0,120,,,,,,,,
23498,49589,1714855131729,1.34,1.86,,,,,,,,,0,120,,,,,,,,
23499,49591,1714855131731,1.36,1.87,,,,,,,,,0,132,,,,,,,,
23500,49593,1714855131733,1.36,1.87,,-0.28,-0.02,1.15,-13.0,3.0,0.0,0.28,0,132,,,,,,,,
23501,49595,1714855131735,1.36,1.87,,,,,,,,,0,132,,,,,,,,
23502,49597,1714855131737,1.34,1.85,,,,,,,,,0,132,,,,,,,,
23503,49599,1714855131739,1.31,1.82,,,,,,,,,0,132,,,,,,,,
23504,49601,1714855131741,1.34,1.86,,,,,,,,,0,132,,,,,,,,
23505,49603,1714855131743,1.35,1.87,,-0.13,-0.07,0.86,-13.0,-4.0,-2.0,0.15,0,132,0.0,39.674316,-77.417809,1.02,1149.2,9.0,3.0,1.6
23506,49605,1714855131745,1.36,1.87,,,,,,,,,0,132,,,,,,,,
23507,49607,1714855131747,1.35,1.86,,,,,,,,,0,132,,,,,,,,
23508,49609,1714855131749,1.32,1.83,,,,,,,,,0,132,,,,,,,,
23509,49611,1714855131751,1.32,1.83,,,,,,,,,0,132,,,,,,,,
23510,49613,1714855131753,1.34,1.85,,0.01,-0.05,0.85,-14.0,8.0,1.0,0.05,0,132,,,,,,,,
23511,49615,1714855131755,1.35,1.87,,,,,,,,,0,132,,,,,,,,
23512,49617,1714855131757,1.36,1.87,,,,,,,,,0,132,,,,,,,,
23513,49619,1714855131759,1.35,1.86,,,,,,,,,0,132,,,,,,,,
23514,49621,1714855131761,1.33,1.84,,,,,,,,,0,132,,,,,,,,
23515,49623,1714855131763,1.3,1.81,,-0.29,-0.05,1.01,-10.0,1.0,0.0,0.29,0,124,0.0,,,,,,,
23516,49625,1714855131765,1.33,1.85,,,,,,,,,0,124,,,,,,,,
23517,49627,1714855131767,1.35,1.87,,,,,,,,,0,124,,,,,,,,
23518,49629,1714855131769,1.36,1.87,,,,,,,,,0,124,,,,,,,,
23519,49631,1714855131771,1.34,1.85,,,,,,,,,0,124,,,,,,,,
23520,49633,1714855131773,1.31,1.82,,-0.14,-0.12,1.03,-12.0,0.0,0.0,0.18,0,124,,,,,,,,
23521,49635,1714855131775,1.35,1.85,,,,,,,,,0,124,,,,,,,,
23522,49637,1714855131777,1.36,1.87,,,,,,,,,0,124,,,,,,,,
23523,49639,1714855131779,1.35,1.85,,,,,,,,,0,124,,,,,,,,
23524,49641,1714855131781,1.3,1.83,,,,,,,,,0,124,,,,,,,,
23525,49643,1714855131783,1.32,1.83,,-0.09,-0.11,0.85,-12.0,3.0,1.0,0.14,0,124,0.0,39.674316,-77.417809,1.0,1149.2,9.0,3.0,1.6
23526,49645,1714855131785,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23527,49647,1714855131787,1.36,1.87,,,,,,,,,0,124,,,,,,,,
23528,49649,1714855131789,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23529,49651,1714855131791,1.33,1.83,,,,,,,,,0,124,,,,,,,,
23530,49653,1714855131793,1.3,1.81,,-0.3,-0.03,1.0,-11.0,3.0,2.0,0.3,0,124,,,,,,,,
23531,49655,1714855131795,1.33,1.84,,,,,,,,,0,124,,,,,,,,
23532,49657,1714855131797,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23533,49659,1714855131799,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23534,49661,1714855131801,1.36,1.86,,,,,,,,,0,124,,,,,,,,
23535,49663,1714855131803,1.34,1.85,,-0.23,-0.0,0.95,-11.0,-2.0,2.0,0.23,0,124,0.0,,,,,,,
23536,49665,1714855131805,1.31,1.81,,,,,,,,,0,124,,,,,,,,
23537,49667,1714855131807,1.31,1.82,,,,,,,,,0,124,,,,,,,,
23538,49669,1714855131809,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23539,49671,1714855131811,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23540,49673,1714855131813,1.36,1.86,,-0.07,0.0,0.7,-12.0,0.0,3.0,0.07,0,124,,,,,,,,
23541,49675,1714855131815,1.34,1.84,,,,,,,,,0,124,,,,,,,,
23542,49677,1714855131817,1.32,1.82,,,,,,,,,0,124,,,,,,,,
23543,49679,1714855131819,1.31,1.81,,,,,,,,,0,124,,,,,,,,
23544,49681,1714855131821,1.33,1.84,,,,,,,,,0,124,,,,,,,,
23545,49683,1714855131823,1.35,1.86,,-0.16,0.07,1.03,-12.0,5.0,4.0,0.17,0,124,0.0,39.674316,-77.417816,0.96,1149.2,9.0,3.0,1.6
23546,49685,1714855131825,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23547,49687,1714855131827,1.35,1.86,,,,,,,,,0,124,,,,,,,,
23548,49689,1714855131831,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23549,49691,1714855131833,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23550,49693,1714855131835,1.35,1.86,,-0.39,0.07,1.18,-13.0,2.0,3.0,0.39,0,120,,,,,,,,
23551,49695,1714855131837,1.35,1.86,,,,,,,,,0,120,,,,,,,,
23552,49697,1714855131839,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23553,49699,1714855131841,1.31,1.81,,,,,,,,,0,120,,,,,,,,
23554,49701,1714855131843,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23555,49703,1714855131845,1.35,1.86,,-0.14,0.09,0.99,-14.0,-2.0,2.0,0.17,0,120,0.0,,,,,,,
23556,49705,1714855131847,1.35,1.86,,,,,,,,,0,120,,,,,,,,
23557,49707,1714855131849,1.34,1.85,,,,,,,,,0,120,,,,,,,,
23558,49709,1714855131851,1.31,1.8,,,,,,,,,0,120,,,,,,,,
23559,49711,1714855131853,1.3,1.8,,,,,,,,,0,120,,,,,,,,
23560,49713,1714855131855,1.32,1.82,,-0.28,0.16,0.97,-15.0,8.0,3.0,0.32,0,120,,,,,,,,
23561,49715,1714855131857,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23562,49717,1714855131859,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23563,49719,1714855131861,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23564,49721,1714855131863,1.32,1.82,,,,,,,,,0,120,,,,,,,,
23565,49723,1714855131865,1.31,1.81,,-0.36,0.15,1.15,-15.0,1.0,1.0,0.39,0,120,0.0,39.674316,-77.417816,1.1,1149.2,9.0,3.0,1.6
23566,49725,1714855131867,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23567,49727,1714855131869,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23568,49729,1714855131871,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23569,49731,1714855131871,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23570,49733,1714855131873,1.34,1.84,,-0.18,-0.03,0.87,-16.0,0.0,1.0,0.18,0,120,,,,,,,,
23571,49735,1714855131875,1.32,1.81,,,,,,,,,0,120,,,,,,,,
23572,49737,1714855131877,1.3,1.8,,,,,,,,,0,120,,,,,,,,
23573,49739,1714855131879,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23574,49741,1714855131881,1.35,1.85,,,,,,,,,0,120,,,,,,,,
23575,49743,1714855131883,1.35,1.85,,-0.12,0.17,0.97,-18.0,8.0,2.0,0.21,0,120,0.0,,,,,,,
23576,49745,1714855131885,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23577,49747,1714855131887,1.29,1.79,,,,,,,,,0,120,,,,,,,,
23578,49749,1714855131889,1.31,1.81,,,,,,,,,0,120,,,,,,,,
23579,49751,1714855131891,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23580,49753,1714855131893,1.35,1.85,,-0.34,0.09,0.99,-16.0,1.0,1.0,0.35,0,120,,,,,,,,
23581,49755,1714855131895,1.35,1.85,,,,,,,,,0,124,,,,,,,,
23582,49757,1714855131897,1.34,1.83,,,,,,,,,0,124,,,,,,,,
23583,49759,1714855131899,1.3,1.79,,,,,,,,,0,124,,,,,,,,
23584,49761,1714855131901,1.3,1.8,,,,,,,,,0,124,,,,,,,,
23585,49763,1714855131903,1.33,1.83,,-0.16,0.0,1.13,-19.0,2.0,0.0,0.16,0,124,0.0,39.674316,-77.417816,0.97,1149.2,9.0,3.0,1.6
23586,49765,1714855131905,1.34,1.84,,,,,,,,,0,124,,,,,,,,
23587,49767,1714855131907,1.35,1.85,,,,,,,,,0,124,,,,,,,,
23588,49769,1714855131909,1.35,1.84,,,,,,,,,0,124,,,,,,,,
23589,49771,1714855131911,1.33,1.84,,,,,,,,,0,124,,,,,,,,
23590,49773,1714855131913,1.3,1.82,,-0.2,-0.04,0.82,-16.0,2.0,0.0,0.2,0,124,,,,,,,,
23591,49775,1714855131915,1.32,1.8,,,,,,,,,0,124,,,,,,,,
23592,49777,1714855131917,1.33,1.82,,,,,,,,,0,124,,,,,,,,
23593,49779,1714855131919,1.34,1.84,,,,,,,,,0,124,,,,,,,,
23594,49781,1714855131921,1.34,1.84,,,,,,,,,0,124,,,,,,,,
23595,49783,1714855131923,1.35,1.84,,-0.42,0.03,1.09,-16.0,6.0,1.0,0.42,0,124,0.0,,,,,,,
23596,49785,1714855131925,1.34,1.84,,,,,,,,,0,124,,,,,,,,
23597,49787,1714855131927,1.33,1.82,,,,,,,,,0,116,,,,,,,,
23598,49789,1714855131929,1.3,1.79,,,,,,,,,0,116,,,,,,,,
23599,49791,1714855131931,1.3,1.79,,,,,,,,,0,116,,,,,,,,
23600,49793,1714855131933,1.35,1.84,,-0.24,-0.07,0.96,-16.0,-3.0,0.0,0.25,0,116,,,,,,,,
23601,49795,1714855131935,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23602,49797,1714855131937,1.3,1.8,,,,,,,,,0,116,,,,,,,,
23603,49799,1714855131939,1.31,1.8,,,,,,,,,0,116,,,,,,,,
23604,49801,1714855131941,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23605,49803,1714855131943,1.34,1.84,,-0.11,-0.09,0.66,-14.0,-1.0,0.0,0.14,0,116,0.0,39.674316,-77.417816,1.13,1149.2,9.0,3.0,1.6
23606,49805,1714855131945,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23607,49807,1714855131947,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23608,49809,1714855131949,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23609,49811,1714855131951,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23610,49813,1714855131953,1.34,1.84,,-0.21,-0.05,1.0,-14.0,7.0,3.0,0.21,0,116,,,,,,,,
23611,49815,1714855131955,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23612,49817,1714855131957,1.34,1.83,,,,,,,,,0,116,,,,,,,,
23613,49819,1714855131959,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23614,49821,1714855131961,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23615,49823,1714855131963,1.32,1.81,,-0.27,-0.05,1.02,-14.0,-4.0,2.0,0.27,0,120,0.0,,,,,,,
23616,49825,1714855131965,1.31,1.81,,,,,,,,,0,120,,,,,,,,
23617,49827,1714855131967,1.3,1.79,,,,,,,,,0,120,,,,,,,,
23618,49829,1714855131969,1.29,1.79,,,,,,,,,0,120,,,,,,,,
23619,49831,1714855131971,1.3,1.8,,,,,,,,,0,120,,,,,,,,
23620,49833,1714855131973,1.31,1.81,,0.04,0.03,0.9,-13.0,-3.0,1.0,0.05,0,120,,,,,,,,
23621,49835,1714855131975,1.32,1.81,,,,,,,,,0,120,,,,,,,,
23622,49837,1714855131977,1.32,1.8,,,,,,,,,0,120,,,,,,,,
23623,49839,1714855131979,1.33,1.83,,,,,,,,,0,120,,,,,,,,
23624,49841,1714855131981,1.34,1.82,,,,,,,,,0,120,,,,,,,,
23625,49843,1714855131983,1.34,1.84,,-0.22,-0.02,0.96,-10.0,2.0,0.0,0.22,0,120,0.0,39.674316,-77.417816,1.11,1149.3,9.0,3.0,1.6
23626,49845,1714855131985,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23627,49847,1714855131987,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23628,49849,1714855131989,1.34,1.84,,,,,,,,,0,120,,,,,,,,
23629,49851,1714855131991,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23630,49853,1714855131993,1.34,1.84,,-0.22,-0.09,1.18,-10.0,-6.0,-2.0,0.24,0,116,,,,,,,,
23631,49855,1714855131991,1.34,1.83,,,,,,,,,0,116,,,,,,,,
23632,49857,1714855131993,1.33,1.82,,,,,,,,,0,116,,,,,,,,
23633,49859,1714855131995,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23634,49861,1714855131997,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23635,49863,1714855131999,1.34,1.84,,-0.14,-0.08,0.89,-9.0,-4.0,-3.0,0.17,0,116,0.0,,,,,,,
23636,49865,1714855132001,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23637,49867,1714855132003,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23638,49869,1714855132005,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23639,49871,1714855132007,1.31,1.81,,,,,,,,,0,116,,,,,,,,
23640,49873,1714855132009,1.3,1.79,,-0.21,0.03,1.17,-9.0,1.0,-2.0,0.21,0,116,,,,,,,,
23641,49875,1714855132011,1.3,1.79,,,,,,,,,0,116,,,,,,,,
23642,49877,1714855132013,1.31,1.81,,,,,,,,,0,116,,,,,,,,
23643,49879,1714855132015,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23644,49881,1714855132017,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23645,49883,1714855132019,1.34,1.84,,-0.43,0.1,0.92,-7.0,-7.0,-3.0,0.45,0,116,0.0,39.674316,-77.417816,1.3,1149.2,9.0,3.0,1.6
23646,49885,1714855132021,1.34,1.84,,,,,,,,,0,128,,,,,,,,
23647,49887,1714855132023,1.34,1.84,,,,,,,,,0,128,,,,,,,,
23648,49889,1714855132025,1.34,1.84,,,,,,,,,0,128,,,,,,,,
23649,49891,1714855132031,1.34,1.84,,,,,,,,,0,128,,,,,,,,
23650,49893,1714855132033,1.34,1.84,,-0.06,0.05,1.11,-12.0,-3.0,-2.0,0.08,0,128,,,,,,,,
23651,49895,1714855132035,1.32,1.82,,,,,,,,,0,128,,,,,,,,
23652,49897,1714855132037,1.29,1.78,,,,,,,,,0,128,,,,,,,,
23653,49899,1714855132039,1.29,1.78,,,,,,,,,0,128,,,,,,,,
23654,49901,1714855132041,1.29,1.79,,,,,,,,,0,128,,,,,,,,
23655,49903,1714855132043,1.29,1.79,,-0.01,0.08,0.78,-8.0,-5.0,-2.0,0.08,0,128,0.0,,,,,,,
23656,49905,1714855132045,1.31,1.79,,,,,,,,,0,128,,,,,,,,
23657,49907,1714855132047,1.32,1.8,,,,,,,,,0,128,,,,,,,,
23658,49909,1714855132049,1.33,1.83,,,,,,,,,0,128,,,,,,,,
23659,49911,1714855132051,1.33,1.83,,,,,,,,,0,128,,,,,,,,
23660,49913,1714855132053,1.34,1.84,,-0.46,0.17,1.16,-9.0,8.0,-1.0,0.49,0,128,,,,,,,,
23661,49915,1714855132055,1.34,1.84,,,,,,,,,0,128,,,,,,,,
23662,49917,1714855132057,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23663,49919,1714855132059,1.29,1.82,,,,,,,,,0,116,,,,,,,,
23664,49921,1714855132061,1.29,1.79,,,,,,,,,0,116,,,,,,,,
23665,49923,1714855132063,1.31,1.81,,-0.38,0.17,1.15,-12.0,-7.0,-3.0,0.41,0,116,0.0,39.674316,-77.417816,1.29,1149.2,9.0,3.0,1.6
23666,49925,1714855132065,1.32,1.82,,,,,,,,,0,116,,,,,,,,
23667,49927,1714855132067,1.33,1.84,,,,,,,,,0,116,,,,,,,,
23668,49929,1714855132069,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23669,49931,1714855132071,1.33,1.84,,,,,,,,,0,116,,,,,,,,
23670,49933,1714855132073,1.34,1.84,,-0.16,0.12,0.76,-13.0,-1.0,-3.0,0.2,0,116,,,,,,,,
23671,49935,1714855132075,1.34,1.84,,,,,,,,,0,116,,,,,,,,
23672,49937,1714855132077,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23673,49939,1714855132079,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23674,49941,1714855132081,1.32,1.82,,,,,,,,,0,116,,,,,,,,
23675,49943,1714855132083,1.31,1.81,,-0.17,0.15,1.01,-13.0,7.0,-1.0,0.23,0,116,0.0,,,,,,,
23676,49945,1714855132085,1.3,1.8,,,,,,,,,0,116,,,,,,,,
23677,49947,1714855132087,1.28,1.78,,,,,,,,,0,116,,,,,,,,
23678,49949,1714855132089,1.28,1.79,,,,,,,,,0,128,,,,,,,,
23679,49951,1714855132091,1.31,1.81,,,,,,,,,0,128,,,,,,,,
23680,49953,1714855132093,1.32,1.83,,-0.39,-0.06,0.99,-13.0,-1.0,-1.0,0.39,0,128,,,,,,,,
23681,49955,1714855132095,1.33,1.84,,,,,,,,,0,128,,,,,,,,
23682,49957,1714855132097,1.33,1.83,,,,,,,,,0,128,,,,,,,,
23683,49959,1714855132099,1.33,1.84,,,,,,,,,0,128,,,,,,,,
23684,49961,1714855132101,1.33,1.84,,,,,,,,,0,128,,,,,,,,
23685,49963,1714855132103,1.33,1.83,,0.01,0.19,0.79,-18.0,0.0,-1.0,0.19,0,128,0.0,39.674316,-77.417816,1.48,1149.2,9.0,3.0,1.6
23686,49965,1714855132105,1.32,1.82,,,,,,,,,0,128,,,,,,,,
23687,49967,1714855132107,1.3,1.81,,,,,,,,,0,128,,,,,,,,
23688,49969,1714855132109,1.29,1.79,,,,,,,,,0,128,,,,,,,,
23689,49971,1714855132111,1.28,1.78,,,,,,,,,0,128,,,,,,,,
23690,49973,1714855132113,1.3,1.78,,-0.13,0.17,0.79,-14.0,7.0,-1.0,0.21,0,128,,,,,,,,
23691,49975,1714855132115,1.31,1.79,,,,,,,,,0,128,,,,,,,,
23692,49977,1714855132117,1.32,1.8,,,,,,,,,0,128,,,,,,,,
23693,49979,1714855132119,1.32,1.83,,,,,,,,,0,128,,,,,,,,
23694,49981,1714855132121,1.31,1.82,,,,,,,,,0,116,,,,,,,,
23695,49983,1714855132123,1.32,1.83,,-0.23,0.01,1.09,-15.0,-3.0,-4.0,0.23,0,116,0.0,,,,,,,
23696,49985,1714855132125,1.32,1.83,,,,,,,,,0,116,,,,,,,,
23697,49987,1714855132127,1.33,1.84,,,,,,,,,0,116,,,,,,,,
23698,49989,1714855132129,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23699,49991,1714855132131,1.32,1.83,,,,,,,,,0,116,,,,,,,,
23700,49993,1714855132133,1.28,1.79,,-0.19,0.02,0.77,-16.0,-3.0,-4.0,0.2,0,116,,,,,,,,
23701,49995,1714855132135,1.32,1.83,,,,,,,,,0,116,,,,,,,,
23702,49997,1714855132137,1.31,1.82,,,,,,,,,0,116,,,,,,,,
23703,49999,1714855132139,1.28,1.79,,,,,,,,,0,116,,,,,,,,
23704,50001,1714855132141,1.3,1.81,,,,,,,,,0,116,,,,,,,,
23705,50003,1714855132143,1.32,1.83,,-0.22,0.07,1.1,-17.0,5.0,-3.0,0.23,0,116,0.0,39.674313,-77.417816,1.4,1149.2,9.0,3.0,1.6
23706,50005,1714855132145,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23707,50007,1714855132147,1.32,1.83,,,,,,,,,0,116,,,,,,,,
23708,50009,1714855132151,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23709,50011,1714855132153,1.33,1.83,,,,,,,,,0,116,,,,,,,,
23710,50013,1714855132155,1.31,1.81,,-0.43,0.01,0.87,-13.0,-6.0,-6.0,0.43,0,116,,,,,,,,
23711,50015,1714855132157,1.29,1.79,,,,,,,,,0,124,,,,,,,,
23712,50017,1714855132159,1.28,1.79,,,,,,,,,0,124,,,,,,,,
23713,50019,1714855132161,1.28,1.78,,,,,,,,,0,124,,,,,,,,
23714,50021,1714855132163,1.3,1.8,,,,,,,,,0,124,,,,,,,,
23715,50023,1714855132165,1.31,1.81,,-0.05,-0.09,1.09,-18.0,1.0,-5.0,0.1,0,124,0.0,,,,,,,
23716,50025,1714855132167,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23717,50027,1714855132169,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23718,50029,1714855132171,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23719,50031,1714855132173,1.33,1.83,,,,,,,,,0,124,,,,,,,,
23720,50033,1714855132175,1.32,1.83,,-0.08,-0.07,0.74,-12.0,-7.0,-7.0,0.1,0,124,,,,,,,,
23721,50035,1714855132177,1.32,1.82,,,,,,,,,0,124,,,,,,,,
23722,50037,1714855132179,1.31,1.83,,,,,,,,,0,124,,,,,,,,
23723,50039,1714855132181,1.3,1.8,,,,,,,,,0,124,,,,,,,,
23724,50041,1714855132183,1.29,1.81,,,,,,,,,0,124,,,,,,,,
23725,50043,1714855132185,1.27,1.79,13.14,-0.3,-0.0,0.95,-16.0,7.0,-2.0,0.3,0,124,0.0,39.674313,-77.417816,1.52,1149.2,9.0,3.0,1.6
23726,50045,1714855132187,1.29,1.79,,,,,,,,,0,124,,,,,,,,
23727,50047,1714855132189,1.28,1.78,,,,,,,,,0,124,,,,,,,,
23728,50049,1714855132191,1.28,1.78,,,,,,,,,0,124,,,,,,,,
23729,50051,1714855132191,1.27,1.78,,,,,,,,,0,124,,,,,,,,
23730,50053,1714855132193,1.29,1.79,,-0.14,-0.01,1.02,-15.0,-7.0,-5.0,0.14,0,124,,,,,,,,
23731,50055,1714855132195,1.31,1.81,,,,,,,,,0,124,,,,,,,,
23732,50057,1714855132197,1.32,1.82,,,,,,,,,0,124,,,,,,,,
23733,50059,1714855132199,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23734,50061,1714855132201,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23735,50063,1714855132203,1.32,1.83,,-0.1,-0.1,0.71,-14.0,-6.0,-3.0,0.14,0,124,0.0,,,,,,,
23736,50065,1714855132205,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23737,50067,1714855132207,1.33,1.83,,,,,,,,,0,124,,,,,,,,
23738,50069,1714855132209,1.32,1.83,,,,,,,,,0,124,,,,,,,,
23739,50071,1714855132211,1.32,1.82,,,,,,,,,0,124,,,,,,,,
23740,50073,1714855132213,1.3,1.8,,-0.15,-0.06,1.06,-15.0,8.0,1.0,0.16,0,124,,,,,,,,
23741,50075,1714855132215,1.28,1.78,,,,,,,,,0,124,,,,,,,,
23742,50077,1714855132217,1.27,1.78,,,,,,,,,0,124,,,,,,,,
23743,50079,1714855132219,1.29,1.79,,,,,,,,,0,124,,,,,,,,
23744,50081,1714855132221,1.29,1.8,,,,,,,,,0,124,,,,,,,,
