"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog1|""""|0|5|100","Analog2|""""|0|5|50","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|50","AccelY|""G""|-3.0|3.0|50","AccelZ|""G""|-3.0|3.0|50","Yaw|""Deg/Sec""|-120|120|50","Pitch|""Deg/Sec""|-120|120|50","Roll|""Deg/Sec""|-120|120|50","Gsum|""G""|0.0|3.0|50","RPM1|""rpm""|0.0|1000000.0|1000","Latitude|""Degrees""|-180.0|180.0|25","Longitude|""Degrees""|-180.0|180.0|25","Speed|""mph""|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25"
2648203,1.70215E+12,0,0,,-0.43,-0.24,1.06,-36,-2,-3,0.49,573,39.674252,-77.417374,9.12,1084.5
2648243,1.70215E+12,0,0,,-0.06,0.09,1.24,-24,-4,9,0.1,571,39.674252,-77.417374,9.41,1084.5
2648283,1.70215E+12,0,0,,0.48,0.36,1.51,-19,5,-4,0.6,569,39.674252,-77.417374,9.42,1084.5
2648323,1.70215E+12,0,0,,0,0.18,0.95,-17,3,1,0.18,566,39.674252,-77.417374,9.65,1084.6
2648363,1.70215E+12,0,0,,0.01,0.15,1.21,-15,3,-9,0.15,564,39.674252,-77.417374,9.31,1084.6
2648403,1.70215E+12,0,1,,-0.19,-0.12,1.11,-10,9,-4,0.22,562,39.674255,-77.417374,9.78,1084.6
2648443,1.70215E+12,0,0,,-0.28,-0.06,0.71,-3,7,15,0.28,560,39.674255,-77.417374,9.98,1084.7
2648483,1.70215E+12,0,0,,-0.62,0.49,1,-4,-1,0,0.8,557,39.674259,-77.417374,10.24,1084.9
2648523,1.70215E+12,0,1,,-0.39,0.46,1,-8,10,-14,0.61,555,39.674259,-77.417374,10.96,1084.9
2648563,1.70215E+12,5,0,,-0.35,0.03,0.89,-7,12,1,0.35,553,39.674263,-77.417374,10.45,1084.9
2648603,1.70215E+12,0,0,,-0.45,-0.16,0.33,-3,1,7,0.48,551,39.674263,-77.417374,10.68,1084.9
2648643,1.70215E+12,5,0,,-0.15,0.14,0.69,-4,-11,-5,0.2,549,39.674267,-77.417374,10.8,1084.9
2648683,1.70215E+12,5,0,,0.11,0.14,0.86,-8,-11,-15,0.17,546,39.674267,-77.417374,10.88,1084.9
2648723,1.70215E+12,0,0,,0.18,-0.28,1.1,-5,-7,13,0.34,544,39.674267,-77.417374,11.56,1085
2648763,1.70215E+12,0,0,,0.34,0.18,1.2,-4,1,27,0.39,542,39.674271,-77.417374,11.67,1085
2648803,1.70215E+12,0,0,,0.24,0.6,0.52,-8,4,5,0.64,540,39.674271,-77.417381,11.83,1084.9
2648843,1.70215E+12,5,0,,0.29,0,1.61,-10,-1,-4,0.29,538,39.674271,-77.417381,11.9,1084.9
2648883,1.70215E+12,5,0,,-0.17,-0.08,1.57,-7,8,17,0.19,536,39.674274,-77.417381,12.59,1084.8
2648923,1.70215E+12,5,0,,-0.28,0.44,1.3,-7,4,4,0.52,533,39.674274,-77.417381,12.84,1084.7
2648963,1.70215E+12,5,0,,-0.18,0.51,0.87,-13,-1,-16,0.54,531,39.674278,-77.417381,12.29,1084.6
2649003,1.70215E+12,0,0,,0.17,0.16,0.99,-10,0,8,0.23,529,39.674278,-77.417381,12.2,1084.6
2649043,1.70215E+12,0,0,12.92,0.08,0.71,1.21,-18,6,16,0.71,527,39.674282,-77.417389,12.23,1084.6
2649083,1.70215E+12,0,0,,-0.08,0.51,0.58,-30,18,11,0.52,525,39.674282,-77.417389,12.32,1084.6
2649123,1.70215E+12,0,0,,-0.22,-0.02,0.12,-30,10,6,0.22,523,39.674286,-77.417389,12.55,1084.6
2649163,1.70215E+12,0,0,,-0.08,0.38,0.43,-22,-7,20,0.39,521,39.674286,-77.417389,12.29,1084.6
2649203,1.70215E+12,0,0,,-0.48,0.8,0.53,-23,-17,18,0.93,519,39.67429,-77.417389,12.67,1084.6
2649243,1.70215E+12,0,0,,-0.36,0.5,0.81,-30,-26,-1,0.62,517,39.674294,-77.417389,13.04,1084.6
2649283,1.70215E+12,0,0,,0.26,1.26,1.4,-41,-11,2,1.29,515,39.674294,-77.417397,13.75,1084.6
2649323,1.70215E+12,0,0,,-0.11,0.99,1.33,-52,-4,16,1,513,39.674294,-77.417397,13.66,1084.6
2649363,1.70215E+12,0,0,,-0.13,1.11,1.31,-60,5,15,1.11,510,39.674294,-77.417397,13.75,1084.6
2649403,1.70215E+12,0,0,,0.04,0.83,0.66,-64,3,9,0.84,508,39.674297,-77.417397,13.64,1084.6
2649443,1.70215E+12,0,0,,-0.35,0.25,0.57,-66,14,20,0.43,506,39.674297,-77.417404,12.9,1084.6
2649483,1.70215E+12,0,0,,0.16,0.58,0.69,-60,8,10,0.6,504,39.674301,-77.417404,12.93,1084.6
2649523,1.70215E+12,0,0,,-0.52,0.02,0.46,-57,-2,-15,0.52,502,39.674305,-77.417404,13,1084.5
2649563,1.70215E+12,0,0,,-0.22,-0.48,-0.05,-46,-8,-6,0.52,500,39.674305,-77.417404,12.99,1084.4
2649603,1.70215E+12,0,0,,-0.7,1.07,0.56,-40,-19,16,1.28,498,39.674305,-77.417412,13.15,1084.4
2649643,1.70215E+12,0,0,,-0.24,1.28,1.26,-49,-28,29,1.31,496,39.674309,-77.417412,13.4,1084.4
2649683,1.70215E+12,0,0,,-0.37,1.1,1.25,-62,-13,20,1.16,494,39.674309,-77.417412,13.69,1084.5
2649723,1.70215E+12,0,0,,0.09,1.34,1.4,-77,-10,0,1.35,492,39.674313,-77.417412,14,1084.5
2649763,1.70215E+12,5,0,,0.1,0.2,0.81,-79,7,-17,0.22,490,39.674313,-77.417412,13,1084.6
2649803,1.70215E+12,5,0,,0.29,-0.3,0.76,-68,4,7,0.42,488,39.674313,-77.417412,12.61,1084.7
2649843,1.70215E+12,5,0,,0.29,0.29,0.45,-46,3,31,0.41,487,39.674313,-77.417412,12.65,1084.7
2649883,1.70215E+12,5,0,,-0.06,0.45,0.6,-39,-17,18,0.45,485,39.674316,-77.417419,12.52,1084.7
2649923,1.70215E+12,5,0,,0.76,0.92,1.5,-34,-24,-11,1.2,483,39.674316,-77.417419,13.38,1084.8
2649963,1.70215E+12,5,0,,0.25,0.66,0.94,-38,-19,-33,0.71,481,39.674316,-77.417419,13.35,1084.8
2650003,1.70215E+12,5,0,,0.24,0.5,0.47,-40,-7,-14,0.55,479,39.67432,-77.417427,13.3,1084.9
2650043,1.70215E+12,5,0,12.93,0.22,0.35,0.78,-47,5,-5,0.41,477,39.67432,-77.417427,13.39,1085
2650083,1.70215E+12,5,0,,0.28,0.53,0.5,-45,13,16,0.6,475,39.67432,-77.417435,12.36,1085
2650123,1.70215E+12,0,0,,-0.07,0.72,1.04,-48,15,38,0.72,473,39.67432,-77.417435,12.38,1085
2650163,1.70215E+12,0,0,,0.25,0.83,0.69,-46,2,-1,0.86,471,39.674324,-77.417435,12,1085
2650203,1.70215E+12,0,0,,-0.04,0.83,1.01,-47,-11,-45,0.83,469,39.674324,-77.417442,12.12,1085
2650243,1.70215E+12,0,0,,-0.42,-0.27,0.59,-34,-14,-7,0.5,467,39.674324,-77.417442,12.47,1085.1
2650283,1.70215E+12,0,0,,0.09,0.44,1.16,-26,-12,18,0.45,466,39.674324,-77.417442,12.49,1085.1
2650323,1.70215E+12,0,0,,0.05,0.33,1.05,-22,-2,14,0.34,464,39.674324,-77.41745,12.96,1085.2
2650363,1.70215E+12,0,0,,-0.12,0.38,1.17,-19,5,-16,0.4,462,39.674328,-77.41745,12.71,1085.2
2650403,1.70215E+12,0,0,,-0.12,-0.2,0.64,-12,-1,-11,0.24,460,39.674328,-77.41745,12.31,1085.3
2650443,1.70215E+12,0,0,,0.05,-0.17,0.37,4,-5,3,0.18,458,39.674328,-77.41745,12.75,1085.4
2650483,1.70215E+12,0,0,,0.09,-0.11,0.71,14,-17,-15,0.15,456,39.674328,-77.41745,12.08,1085.4
2650523,1.70215E+12,0,0,,0.34,-0.11,1.04,19,-20,-35,0.35,455,39.674328,-77.417458,12.45,1085.5
2650563,1.70215E+12,0,0,,0.52,-0.22,1.22,23,-18,-16,0.56,453,39.674328,-77.417458,12.3,1085.5
2650603,1.70215E+12,0,0,,0.37,-0.35,1.5,24,-4,-8,0.5,451,39.674328,-77.417465,12.26,1085.5
2650643,1.70215E+12,0,0,,0.26,-0.52,1.36,31,-4,-16,0.59,449,39.674328,-77.417465,11.78,1085.5
2650683,1.70215E+12,0,0,,0.35,-0.61,1.36,36,-4,-12,0.7,447,39.674328,-77.417465,11.47,1085.6
2650723,1.70215E+12,0,0,,0.14,-0.66,1.1,40,-4,-1,0.67,446,39.674328,-77.417473,10.98,1085.7
2650763,1.70215E+12,0,0,,0.47,-0.39,1.02,44,2,-9,0.61,444,39.674328,-77.417473,10.56,1085.7
2650803,1.70215E+12,0,0,,-0.03,-0.54,0.93,47,6,-27,0.54,442,39.674328,-77.417473,10.45,1085.8
2650843,1.70215E+12,0,0,,0.36,-0.64,0.57,55,3,-9,0.74,440,39.674328,-77.41748,10.11,1085.8
2650883,1.70215E+12,0,0,,-0.17,-0.88,1.07,59,-6,3,0.9,438,39.674328,-77.41748,9.93,1085.9
2650923,1.70215E+12,0,0,,0.17,-0.48,1.17,67,4,-5,0.51,437,39.674328,-77.41748,10.22,1086
2650963,1.70215E+12,0,0,,0.19,-0.83,1.37,74,0,-14,0.85,435,39.674328,-77.417488,9.52,1086
2651003,1.70215E+12,0,0,,-0.13,-0.83,0.86,79,-9,-7,0.84,433,39.674328,-77.417488,9.87,1086.1
2651043,1.70215E+12,0,0,12.72,-0.11,-0.62,0.68,81,-7,-8,0.63,432,39.674328,-77.417488,9.61,1086.1
2651083,1.70215E+12,0,0,,0.18,-0.57,0.88,86,-2,-14,0.6,430,39.674332,-77.417496,9.48,1086.2
2651123,1.70215E+12,0,0,,0.05,-0.62,0.87,90,-1,-6,0.62,428,39.674332,-77.417496,10.19,1086.2
2651163,1.70215E+12,5,0,,0.27,-0.4,0.78,94,12,-12,0.48,426,39.674332,-77.417496,9.86,1086.3
2651203,1.70215E+12,0,0,,0.16,-0.88,0.71,91,2,-8,0.9,425,39.674332,-77.417496,9.94,1086.4
2651243,1.70215E+12,0,0,,0.15,-0.19,0.85,85,-7,-1,0.24,423,39.674332,-77.417496,10.38,1086.4
2651283,1.70215E+12,0,0,,0.24,-0.27,1.17,80,-12,-9,0.36,421,39.674332,-77.417496,10.01,1086.5
2651323,1.70215E+12,0,0,,0.01,-0.54,0.96,80,-16,-20,0.54,420,39.674332,-77.417496,10.03,1086.5
2651363,1.70215E+12,0,0,,0.1,-0.84,0.97,82,-9,-15,0.85,418,39.674332,-77.417503,9.92,1086.6
2651403,1.70215E+12,0,0,,-0.34,-0.97,0.99,86,-8,4,1.03,416,39.674336,-77.417503,10.4,1086.6
2651443,1.70215E+12,0,0,,-0.29,-0.27,1.05,86,-2,-1,0.4,415,39.674336,-77.417503,10.47,1086.6
2651483,1.70215E+12,0,0,,-0.13,-0.26,0.79,80,-8,-3,0.29,413,39.674336,-77.417503,10.65,1086.6
2651523,1.70215E+12,0,0,,-0.04,-0.19,0.75,73,5,-7,0.2,411,39.674339,-77.417503,9.83,1086.7
2651563,1.70215E+12,0,0,,-0.16,-0.38,0.69,70,0,-6,0.41,410,39.674339,-77.417511,10.4,1086.7
2651603,1.70215E+12,0,0,,-0.44,-0.01,0.5,64,1,-8,0.44,408,39.674343,-77.417511,10.43,1086.8
2651643,1.70215E+12,0,0,,-0.1,0.33,0.28,51,-11,-4,0.34,406,39.674343,-77.417511,9.99,1086.8
2651683,1.70215E+12,0,0,,0.23,0.03,0.85,38,-19,4,0.23,405,39.674347,-77.417511,10.56,1086.8
2651723,1.70215E+12,0,0,,-0.22,0.71,0.83,23,-26,15,0.75,403,39.674347,-77.417511,10.91,1086.8
2651763,1.70215E+12,0,0,,-0.71,0.85,1.5,-1,-8,11,1.11,402,39.674351,-77.417511,11.61,1086.9
2651803,1.70215E+12,0,0,,-0.55,0.41,1.33,-17,-1,17,0.69,400,39.674351,-77.417519,12.03,1086.8
2651843,1.70215E+12,0,0,,-0.63,0.23,1.22,-30,16,4,0.67,398,39.674351,-77.417519,11.29,1086.8
2651883,1.70215E+12,0,0,,-0.01,-0.01,0.65,-33,9,5,0.01,397,39.674351,-77.417519,11.84,1086.8
2651923,1.70215E+12,0,0,,0.09,0.7,0.55,-36,4,12,0.71,395,39.674355,-77.417519,11.57,1086.8
2651963,1.70215E+12,0,0,,0.1,1.14,0.67,-46,-1,18,1.15,394,39.674355,-77.417519,10.9,1086.9
2652003,1.70215E+12,0,1,,-0.07,0.3,1.03,-57,-1,13,0.3,392,39.674358,-77.417519,11.14,1086.9
2652043,1.70215E+12,0,1,12.74,0.01,0.81,1.06,-63,-4,22,0.81,390,39.674362,-77.417519,12.45,1086.7
2652083,1.70215E+12,0,1,,0.22,0.75,1.07,-67,-6,28,0.78,389,39.674362,-77.417519,11.79,1086.7
2652123,1.70215E+12,0,1,,0.26,0.58,1.01,-71,-9,11,0.64,387,39.674366,-77.417519,11.65,1086.6
2652163,1.70215E+12,0,1,,0.41,0.9,1.09,-75,-7,15,0.99,386,39.674366,-77.417519,11.53,1086.7
2652203,1.70215E+12,0,1,,0.48,0.47,0.94,-71,-6,17,0.67,384,39.67437,-77.417526,11.01,1086.7
2652243,1.70215E+12,0,1,,0.48,0.57,0.73,-69,-6,11,0.75,383,39.67437,-77.417526,10.76,1086.8
2652283,1.70215E+12,0,1,,0.42,0.29,0.59,-63,-8,5,0.51,381,39.67437,-77.417526,10.6,1086.8
2652323,1.70215E+12,0,1,,0.49,0.58,0.91,-59,-10,11,0.75,380,39.67437,-77.417526,9.93,1086.9
2652363,1.70215E+12,0,1,,0.39,0.48,1,-61,-11,20,0.62,378,39.674374,-77.417526,9.95,1086.9
2652403,1.70215E+12,0,1,,0.4,0.91,0.9,-60,-20,13,0.99,377,39.674374,-77.417526,9.47,1087
2652443,1.70215E+12,0,0,,0.47,0.9,1.1,-62,-25,15,1.01,375,39.674374,-77.417534,9.57,1087
2652483,1.70215E+12,0,1,,0.51,1.02,1.3,-67,-23,16,1.14,374,39.674377,-77.417534,9.47,1087.1
2652523,1.70215E+12,0,1,,0.51,0.96,1.25,-72,-14,8,1.09,372,39.674377,-77.417534,9.03,1087.1
2652563,1.70215E+12,0,1,,0.21,1.02,0.9,-78,-9,2,1.04,371,39.674381,-77.417534,8.63,1087.2
